GENE_ID	SYMBOL	ANNOTATION_ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
FBgn0029067	Dd	CG1696	21.461968823141	-1.04322193495262	0.310165069779174	-3.3634410725081	0.000769772680983247	0.0189489140629713
FBgn0023095	caps	CG11282	12.2734424957016	-1.35575594113421	0.406613433447661	-3.33426254425192	0.000855258896108336	0.0207819799627923
FBgn0037342	CG2931	CG2931	22.3372794389313	-1.01634610744098	0.30508695537848	-3.33133255789365	0.000864312795625025	0.0207819799627923
FBgn0047334	BG642312	CG33943	8.22274283127404	-1.78650234780286	0.535538002611212	-3.3359021004898	0.000850230989932515	0.0207819799627923
FBgn0262124	uex	CG42595	36.6977183081753	-0.753114752790492	0.225804298395874	-3.33525428054586	0.00085221432674553	0.0207819799627923
FBgn0025680	cry	CG3772	8.70396592945808	-1.65981584047564	0.501717530101699	-3.30826758263597	0.00093875068158896	0.0224177744288146
FBgn0034071	CG8405	CG8405	14.8467720113664	-1.28935314320739	0.391790417661722	-3.29092567118536	0.000998582946794909	0.0236537653273145
FBgn0053147	Hs3st-A	CG33147	2.57436984654522	-4.03651283152718	1.23559406401017	-3.26686000613058	0.00108747442077907	0.0256212472112775
FBgn0019972	Drice	CG7788	8.21682700920444	-1.7878668544151	0.547550226390565	-3.26521069345669	0.0010938268049906	0.0257020052466776
FBgn0085279	CG34250	CG34250	12.7497955017899	-1.43258817573957	0.440274549453926	-3.25385189199878	0.00113851620979203	0.0266097884352457
FBgn0039668	Trc8	CG2304	14.5814654435379	-1.25608566542499	0.38628588289937	-3.251699637577	0.00114717181012267	0.0266806435564649
FBgn0032955	CG2201	CG2201	6.38141470171546	-2.06405498344131	0.635005773949521	-3.25045073307536	0.00115222230576918	0.0267169647047481
FBgn0038488	m-cup	CG11896	4.89965937177243	-2.4939793333644	0.770238933468553	-3.23792945928282	0.00120400575356394	0.0275541733393747
FBgn0035853	UbcE2M	CG7375	6.00457396428104	-2.14418819853161	0.664039565682329	-3.22900668776921	0.00124220989816985	0.0282811932256909
FBgn0038964	Nop56	CG13849	19.3878805266155	-1.10371408482634	0.342046682144778	-3.2267937168856	0.00125185675257933	0.0284271760766592
FBgn0022238	lolal	CG5738	9.19961105871766	-1.55323575755981	0.481616726787154	-3.22504529259475	0.00125952740578955	0.0285276465002024
FBgn0001978	stc	CG3647	6.87016171864035	-1.86772462691075	0.581612978968678	-3.21128429806125	0.0013214313274214	0.0297762525778956
FBgn0037842	CG6567	CG6567	1.95442084003443	-4.4325330014507	1.39281909442197	-3.18241831922202	0.00146050704920248	0.0324847315811543
FBgn0039298	to	CG11853	51.3324308233289	-0.624522974807743	0.196281974241705	-3.18176428182191	0.00146380902436699	0.0324847315811543
FBgn0038491	CG5292	CG5292	3.80408275466545	-3.21710614316486	1.01613886211702	-3.16601033884517	0.00154545300592006	0.0342101788816764
FBgn0016984	sktl	CG9985	26.6212866538704	-0.855136325033142	0.270482234472577	-3.16152492122303	0.00156945388065295	0.0345673200580904
FBgn0036835	CG14075	CG14075	22.0783667411689	-0.992544280076747	0.314212478987248	-3.15883151196241	0.00158403038930887	0.0348011476531158
FBgn0062928	hpRNA:CR33940	CR33940	11.6526351853941	-1.32474054032801	0.420694289145285	-3.14893872940242	0.00163864547774697	0.0358219314886576
FBgn0030658	CG7872	CG7872	4.52634345053415	-2.66969410504909	0.852578891769326	-3.13131621111188	0.00174024672800158	0.0377612055448836
FBgn0030746	CG9981	CG9981	6.01367268890019	-2.14705492334458	0.698564466942833	-3.07352438457234	0.00211546398380308	0.0451466722555378
FBgn0032005	Snx6	CG8282	9.20405112865091	-1.55293965237268	0.505289159316852	-3.07336823626346	0.00211657134379626	0.0451466722555378
FBgn0036545	GXIVsPLA2	CG17035	10.9202987720463	-1.34816674654741	0.441935487697841	-3.05059626139183	0.00228387456285965	0.0483631076106279
FBgn0033349	CG8243	CG8243	15.8435702086817	-1.09503233460967	0.359296159869082	-3.04771510780597	0.00230588424307412	0.0487118046349407
